date (month, day, year): 04-15-2013

magnetic field (T): 0.000000
frequency SR830: 912.400000
oscillator amplitude SR830: 0.200000
harmonic SR830: 2
time, Rcernox1, RCernox2, TCernox1, TCernox2, SR830-R, SR830-Phase, SR830-X, SR830-Y 
1.161960e+02 5.992130e+03 0.000000e+00 4.434282e+00 0.000000e+00 9.292410e-05 -1.102800e+01 9.120815e-05 -1.777533e-05  
1.168310e+02 5.981200e+03 0.000000e+00 4.440005e+00 0.000000e+00 9.276020e-05 -1.104600e+01 9.104169e-05 -1.777258e-05  
1.174650e+02 5.971910e+03 0.000000e+00 4.444887e+00 0.000000e+00 9.259630e-05 -1.105800e+01 9.087711e-05 -1.776021e-05  
1.181050e+02 5.962620e+03 0.000000e+00 4.449784e+00 0.000000e+00 9.242490e-05 -1.107000e+01 9.070518e-05 -1.774633e-05  
1.187450e+02 5.951860e+03 0.000000e+00 4.455476e+00 0.000000e+00 9.227590e-05 -1.108200e+01 9.055524e-05 -1.773669e-05  
1.193790e+02 5.942660e+03 0.000000e+00 4.460360e+00 0.000000e+00 9.211940e-05 -1.108800e+01 9.039980e-05 -1.771608e-05  
1.200210e+02 5.931970e+03 0.000000e+00 4.466055e+00 0.000000e+00 9.196300e-05 -1.110600e+01 9.024076e-05 -1.771435e-05  
1.206830e+02 5.922860e+03 0.000000e+00 4.470924e+00 0.000000e+00 9.182140e-05 -1.113000e+01 9.009440e-05 -1.772481e-05  
1.213280e+02 5.913700e+03 0.000000e+00 4.475836e+00 0.000000e+00 9.164260e-05 -1.114200e+01 8.991525e-05 -1.770913e-05  
1.219690e+02 5.903130e+03 0.000000e+00 4.481524e+00 0.000000e+00 9.147870e-05 -1.116000e+01 8.974889e-05 -1.770565e-05  
1.226090e+02 5.894080e+03 0.000000e+00 4.486411e+00 0.000000e+00 9.132220e-05 -1.117200e+01 8.959164e-05 -1.769413e-05  
1.232490e+02 5.883600e+03 0.000000e+00 4.492089e+00 0.000000e+00 9.115830e-05 -1.118400e+01 8.942715e-05 -1.768110e-05  
1.239000e+02 5.874650e+03 0.000000e+00 4.496955e+00 0.000000e+00 9.099440e-05 -1.120800e+01 8.925896e-05 -1.768670e-05  
1.245440e+02 5.865690e+03 0.000000e+00 4.501842e+00 0.000000e+00 9.083790e-05 -1.122600e+01 8.909989e-05 -1.768427e-05  
1.251830e+02 5.855330e+03 0.000000e+00 4.507511e+00 0.000000e+00 9.068890e-05 -1.125000e+01 8.894634e-05 -1.769253e-05  
1.258200e+02 5.846470e+03 0.000000e+00 4.512377e+00 0.000000e+00 9.054740e-05 -1.126800e+01 8.880200e-05 -1.769282e-05  
1.264580e+02 5.836170e+03 0.000000e+00 4.518052e+00 0.000000e+00 9.039090e-05 -1.128000e+01 8.864482e-05 -1.768081e-05  
1.271130e+02 5.827360e+03 0.000000e+00 4.522923e+00 0.000000e+00 9.023440e-05 -1.129200e+01 8.848764e-05 -1.766873e-05  
1.277570e+02 5.818540e+03 0.000000e+00 4.527815e+00 0.000000e+00 9.007800e-05 -1.129800e+01 8.833242e-05 -1.764735e-05  
1.284160e+02 5.808330e+03 0.000000e+00 4.533497e+00 0.000000e+00 8.992900e-05 -1.131000e+01 8.818262e-05 -1.763663e-05  
1.290540e+02 5.799650e+03 0.000000e+00 4.538344e+00 0.000000e+00 8.978000e-05 -1.132200e+01 8.803282e-05 -1.762585e-05  
1.296920e+02 5.789480e+03 0.000000e+00 4.544042e+00 0.000000e+00 8.962350e-05 -1.133400e+01 8.787568e-05 -1.761353e-05  
1.303310e+02 5.780830e+03 0.000000e+00 4.548905e+00 0.000000e+00 8.948190e-05 -1.135800e+01 8.772947e-05 -1.762245e-05  
1.309750e+02 5.772110e+03 0.000000e+00 4.553822e+00 0.000000e+00 8.932550e-05 -1.138200e+01 8.756876e-05 -1.762833e-05  
1.316130e+02 5.762070e+03 0.000000e+00 4.559503e+00 0.000000e+00 8.917650e-05 -1.140000e+01 8.741715e-05 -1.762639e-05  
1.322620e+02 5.753500e+03 0.000000e+00 4.564369e+00 0.000000e+00 8.901260e-05 -1.142400e+01 8.724911e-05 -1.763054e-05  
1.328990e+02 5.743520e+03 0.000000e+00 4.570054e+00 0.000000e+00 8.884860e-05 -1.144800e+01 8.708098e-05 -1.763454e-05  
1.335480e+02 5.735050e+03 0.000000e+00 4.574895e+00 0.000000e+00 8.867730e-05 -1.147200e+01 8.690571e-05 -1.763694e-05  
1.341900e+02 5.726490e+03 0.000000e+00 4.579803e+00 0.000000e+00 8.851340e-05 -1.149000e+01 8.673955e-05 -1.763160e-05  
1.348290e+02 5.716560e+03 0.000000e+00 4.585515e+00 0.000000e+00 8.834950e-05 -1.152000e+01 8.656970e-05 -1.764428e-05  
1.354690e+02 5.708070e+03 0.000000e+00 4.590416e+00 0.000000e+00 8.819300e-05 -1.153800e+01 8.641082e-05 -1.764017e-05  
1.361020e+02 5.699640e+03 0.000000e+00 4.595297e+00 0.000000e+00 8.804400e-05 -1.155600e+01 8.625929e-05 -1.763747e-05  
1.367370e+02 5.689810e+03 0.000000e+00 4.601007e+00 0.000000e+00 8.790240e-05 -1.156800e+01 8.611687e-05 -1.762714e-05  
1.373710e+02 5.681460e+03 0.000000e+00 4.605874e+00 0.000000e+00 8.775340e-05 -1.159200e+01 8.596352e-05 -1.763327e-05  
1.380060e+02 5.672990e+03 0.000000e+00 4.610826e+00 0.000000e+00 8.761180e-05 -1.161000e+01 8.581927e-05 -1.763178e-05  
1.386400e+02 5.663250e+03 0.000000e+00 4.616539e+00 0.000000e+00 8.747030e-05 -1.162800e+01 8.567514e-05 -1.763022e-05  
1.392740e+02 5.654880e+03 0.000000e+00 4.621466e+00 0.000000e+00 8.733620e-05 -1.164600e+01 8.553825e-05 -1.763006e-05  
1.399140e+02 5.646590e+03 0.000000e+00 4.626360e+00 0.000000e+00 8.720950e-05 -1.165800e+01 8.541047e-05 -1.762237e-05  
1.405490e+02 5.636920e+03 0.000000e+00 4.632088e+00 0.000000e+00 8.708290e-05 -1.167600e+01 8.528095e-05 -1.762358e-05  
1.411850e+02 5.628640e+03 0.000000e+00 4.637009e+00 0.000000e+00 8.695620e-05 -1.167600e+01 8.515687e-05 -1.759794e-05  
1.418260e+02 5.620330e+03 0.000000e+00 4.641963e+00 0.000000e+00 8.681460e-05 -1.168800e+01 8.501452e-05 -1.758709e-05  
1.424600e+02 5.610690e+03 0.000000e+00 4.647729e+00 0.000000e+00 8.665070e-05 -1.170600e+01 8.484850e-05 -1.758055e-05  
1.430960e+02 5.602400e+03 0.000000e+00 4.652704e+00 0.000000e+00 8.650920e-05 -1.172400e+01 8.470443e-05 -1.757845e-05  
1.437340e+02 5.594200e+03 0.000000e+00 4.657640e+00 0.000000e+00 8.636010e-05 -1.175400e+01 8.454924e-05 -1.759242e-05  
1.443690e+02 5.584610e+03 0.000000e+00 4.663433e+00 0.000000e+00 8.621110e-05 -1.177800e+01 8.439600e-05 -1.759743e-05  
1.450020e+02 5.576420e+03 0.000000e+00 4.668396e+00 0.000000e+00 8.606960e-05 -1.180200e+01 8.425011e-05 -1.760383e-05  
1.456430e+02 5.568240e+03 0.000000e+00 4.673368e+00 0.000000e+00 8.591310e-05 -1.182600e+01 8.408955e-05 -1.760705e-05  
1.462790e+02 5.558790e+03 0.000000e+00 4.679131e+00 0.000000e+00 8.575660e-05 -1.185000e+01 8.392900e-05 -1.761013e-05  
1.469130e+02 5.550610e+03 0.000000e+00 4.684136e+00 0.000000e+00 8.562250e-05 -1.187400e+01 8.379039e-05 -1.761770e-05  
1.475540e+02 5.542550e+03 0.000000e+00 4.689083e+00 0.000000e+00 8.548100e-05 -1.189200e+01 8.364639e-05 -1.761486e-05  
1.481880e+02 5.533130e+03 0.000000e+00 4.694884e+00 0.000000e+00 8.533940e-05 -1.189800e+01 8.350598e-05 -1.759443e-05  
1.488220e+02 5.525060e+03 0.000000e+00 4.699870e+00 0.000000e+00 8.519790e-05 -1.191000e+01 8.336384e-05 -1.758271e-05  
1.494630e+02 5.517010e+03 0.000000e+00 4.704859e+00 0.000000e+00 8.505630e-05 -1.190400e+01 8.322713e-05 -1.754478e-05  
1.500970e+02 5.507640e+03 0.000000e+00 4.710685e+00 0.000000e+00 8.491470e-05 -1.190400e+01 8.308857e-05 -1.751557e-05  
1.507320e+02 5.499600e+03 0.000000e+00 4.715700e+00 0.000000e+00 8.478060e-05 -1.191600e+01 8.295369e-05 -1.750528e-05  
1.513710e+02 5.491630e+03 0.000000e+00 4.720687e+00 0.000000e+00 8.463910e-05 -1.192800e+01 8.281158e-05 -1.749341e-05  
1.520050e+02 5.482320e+03 0.000000e+00 4.726532e+00 0.000000e+00 8.450500e-05 -1.195200e+01 8.267305e-05 -1.750032e-05  
1.526410e+02 5.474390e+03 0.000000e+00 4.731527e+00 0.000000e+00 8.436340e-05 -1.198200e+01 8.252536e-05 -1.751421e-05  
1.532810e+02 5.466400e+03 0.000000e+00 4.736575e+00 0.000000e+00 8.422180e-05 -1.200000e+01 8.238135e-05 -1.751070e-05  
1.539160e+02 5.457170e+03 0.000000e+00 4.742426e+00 0.000000e+00 8.408770e-05 -1.202400e+01 8.224285e-05 -1.751727e-05  
1.545490e+02 5.449250e+03 0.000000e+00 4.747463e+00 0.000000e+00 8.396110e-05 -1.204200e+01 8.211353e-05 -1.751669e-05  
1.551900e+02 5.441400e+03 0.000000e+00 4.752470e+00 0.000000e+00 8.382690e-05 -1.205400e+01 8.197862e-05 -1.750586e-05  
1.558260e+02 5.432210e+03 0.000000e+00 4.758352e+00 0.000000e+00 8.370770e-05 -1.207200e+01 8.185655e-05 -1.750669e-05  
1.564610e+02 5.424420e+03 0.000000e+00 4.763354e+00 0.000000e+00 8.356620e-05 -1.209000e+01 8.171269e-05 -1.750277e-05  
1.571000e+02 5.416530e+03 0.000000e+00 4.768435e+00 0.000000e+00 8.341720e-05 -1.210800e+01 8.156150e-05 -1.749718e-05  
1.577350e+02 5.407420e+03 0.000000e+00 4.774322e+00 0.000000e+00 8.326820e-05 -1.212000e+01 8.141215e-05 -1.748298e-05  
1.583700e+02 5.399610e+03 0.000000e+00 4.779385e+00 0.000000e+00 8.311910e-05 -1.212000e+01 8.126638e-05 -1.745167e-05  
1.590120e+02 5.391840e+03 0.000000e+00 4.784437e+00 0.000000e+00 8.297010e-05 -1.213200e+01 8.111705e-05 -1.743738e-05  
1.596470e+02 5.382790e+03 0.000000e+00 4.790341e+00 0.000000e+00 8.282860e-05 -1.214400e+01 8.097506e-05 -1.742460e-05  
1.602820e+02 5.375060e+03 0.000000e+00 4.795401e+00 0.000000e+00 8.268700e-05 -1.215600e+01 8.083298e-05 -1.741174e-05  
1.609200e+02 5.367290e+03 0.000000e+00 4.800502e+00 0.000000e+00 8.254540e-05 -1.217400e+01 8.068909e-05 -1.740728e-05  
1.615540e+02 5.358280e+03 0.000000e+00 4.806437e+00 0.000000e+00 8.241880e-05 -1.218600e+01 8.056170e-05 -1.739745e-05  
1.621890e+02 5.350560e+03 0.000000e+00 4.811538e+00 0.000000e+00 8.227720e-05 -1.221000e+01 8.041601e-05 -1.740125e-05  
1.628290e+02 5.342880e+03 0.000000e+00 4.816629e+00 0.000000e+00 8.214310e-05 -1.224000e+01 8.027583e-05 -1.741492e-05  
1.634640e+02 5.333930e+03 0.000000e+00 4.822580e+00 0.000000e+00 8.200160e-05 -1.226400e+01 8.013026e-05 -1.741849e-05  
1.641000e+02 5.326270e+03 0.000000e+00 4.827691e+00 0.000000e+00 8.185250e-05 -1.229400e+01 7.997545e-05 -1.742869e-05  
1.647390e+02 5.318580e+03 0.000000e+00 4.832837e+00 0.000000e+00 8.171100e-05 -1.230600e+01 7.983355e-05 -1.741529e-05  
1.653730e+02 5.309660e+03 0.000000e+00 4.838826e+00 0.000000e+00 8.156940e-05 -1.232400e+01 7.968974e-05 -1.741014e-05  
1.660080e+02 5.302020e+03 0.000000e+00 4.843973e+00 0.000000e+00 8.142040e-05 -1.234200e+01 7.953871e-05 -1.740333e-05  
1.666480e+02 5.294410e+03 0.000000e+00 4.849114e+00 0.000000e+00 8.127140e-05 -1.236600e+01 7.938587e-05 -1.740474e-05  
1.672840e+02 5.285540e+03 0.000000e+00 4.855127e+00 0.000000e+00 8.112980e-05 -1.239000e+01 7.924027e-05 -1.740760e-05  
1.679190e+02 5.277950e+03 0.000000e+00 4.860289e+00 0.000000e+00 8.099570e-05 -1.240800e+01 7.910383e-05 -1.740368e-05  
1.685580e+02 5.270350e+03 0.000000e+00 4.865473e+00 0.000000e+00 8.086160e-05 -1.243800e+01 7.896375e-05 -1.741622e-05  
1.691940e+02 5.261560e+03 0.000000e+00 4.871489e+00 0.000000e+00 8.072750e-05 -1.245600e+01 7.882733e-05 -1.741210e-05  
1.698280e+02 5.254000e+03 0.000000e+00 4.876680e+00 0.000000e+00 8.058590e-05 -1.247400e+01 7.868360e-05 -1.740628e-05  
1.704670e+02 5.246550e+03 0.000000e+00 4.881811e+00 0.000000e+00 8.043690e-05 -1.248600e+01 7.853448e-05 -1.739054e-05  
1.711030e+02 5.237820e+03 0.000000e+00 4.887843e+00 0.000000e+00 8.030280e-05 -1.249200e+01 7.840173e-05 -1.736976e-05  
1.717370e+02 5.230350e+03 0.000000e+00 4.893021e+00 0.000000e+00 8.015380e-05 -1.250400e+01 7.825262e-05 -1.735392e-05  
1.723770e+02 5.222800e+03 0.000000e+00 4.898270e+00 0.000000e+00 8.000480e-05 -1.252200e+01 7.810171e-05 -1.734620e-05  
1.730130e+02 5.214090e+03 0.000000e+00 4.904346e+00 0.000000e+00 7.987070e-05 -1.254600e+01 7.796354e-05 -1.734978e-05  
1.736490e+02 5.206580e+03 0.000000e+00 4.909602e+00 0.000000e+00 7.973660e-05 -1.257000e+01 7.782538e-05 -1.735325e-05  
1.742880e+02 5.199130e+03 0.000000e+00 4.914832e+00 0.000000e+00 7.960250e-05 -1.259400e+01 7.768723e-05 -1.735661e-05  
1.749260e+02 5.190380e+03 0.000000e+00 4.920995e+00 0.000000e+00 7.947580e-05 -1.262400e+01 7.755450e-05 -1.736960e-05  
1.755600e+02 5.182910e+03 0.000000e+00 4.926273e+00 0.000000e+00 7.934170e-05 -1.264200e+01 7.741819e-05 -1.736461e-05  
1.761960e+02 5.175450e+03 0.000000e+00 4.931561e+00 0.000000e+00 7.921500e-05 -1.266000e+01 7.728911e-05 -1.736116e-05  
1.768310e+02 5.166820e+03 0.000000e+00 4.937697e+00 0.000000e+00 7.909580e-05 -1.267800e+01 7.716736e-05 -1.735928e-05  
1.774670e+02 5.159480e+03 0.000000e+00 4.942934e+00 0.000000e+00 7.897660e-05 -1.269600e+01 7.704561e-05 -1.735733e-05  
1.781060e+02 5.152240e+03 0.000000e+00 4.948115e+00 0.000000e+00 7.884250e-05 -1.271400e+01 7.690934e-05 -1.735202e-05  
1.787420e+02 5.143810e+03 0.000000e+00 4.954166e+00 0.000000e+00 7.870840e-05 -1.273200e+01 7.677309e-05 -1.734662e-05  
1.793790e+02 5.136660e+03 0.000000e+00 4.959315e+00 0.000000e+00 7.857430e-05 -1.275600e+01 7.663502e-05 -1.734917e-05  
1.800150e+02 5.129540e+03 0.000000e+00 4.964458e+00 0.000000e+00 7.843270e-05 -1.278000e+01 7.648966e-05 -1.734995e-05  
1.806500e+02 5.121330e+03 0.000000e+00 4.970406e+00 0.000000e+00 7.828370e-05 -1.281000e+01 7.633527e-05 -1.735696e-05  
1.812840e+02 5.114350e+03 0.000000e+00 4.975480e+00 0.000000e+00 7.815710e-05 -1.282800e+01 7.620637e-05 -1.735283e-05  
1.819240e+02 5.107500e+03 0.000000e+00 4.980473e+00 0.000000e+00 7.803040e-05 -1.284600e+01 7.607739e-05 -1.734860e-05  
1.825600e+02 5.099500e+03 0.000000e+00 4.986322e+00 0.000000e+00 7.791860e-05 -1.285200e+01 7.596657e-05 -1.733170e-05  
1.831960e+02 5.092710e+03 0.000000e+00 4.991302e+00 0.000000e+00 7.779200e-05 -1.286400e+01 7.583952e-05 -1.731943e-05  
1.838340e+02 5.085950e+03 0.000000e+00 4.996274e+00 0.000000e+00 7.765040e-05 -1.288200e+01 7.569604e-05 -1.731168e-05  
1.844700e+02 5.078130e+03 0.000000e+00 5.002042e+00 0.000000e+00 7.749400e-05 -1.290000e+01 7.553814e-05 -1.730054e-05  
1.851040e+02 5.071500e+03 0.000000e+00 5.006948e+00 0.000000e+00 7.735240e-05 -1.292400e+01 7.539288e-05 -1.730051e-05  
1.857430e+02 5.064930e+03 0.000000e+00 5.011823e+00 0.000000e+00 7.720340e-05 -1.294200e+01 7.524222e-05 -1.729083e-05  
1.863810e+02 5.057260e+03 0.000000e+00 5.017530e+00 0.000000e+00 7.707670e-05 -1.296600e+01 7.511150e-05 -1.729392e-05  
1.870160e+02 5.050770e+03 0.000000e+00 5.022374e+00 0.000000e+00 7.695010e-05 -1.298400e+01 7.498270e-05 -1.728907e-05  
1.876530e+02 5.044310e+03 0.000000e+00 5.027209e+00 0.000000e+00 7.683090e-05 -1.300200e+01 7.486113e-05 -1.728581e-05  
1.882890e+02 5.036830e+03 0.000000e+00 5.032824e+00 0.000000e+00 7.671160e-05 -1.300800e+01 7.474308e-05 -1.726679e-05  
1.889240e+02 5.030440e+03 0.000000e+00 5.037634e+00 0.000000e+00 7.659240e-05 -1.302000e+01 7.462332e-05 -1.725559e-05  
1.895610e+02 5.024150e+03 0.000000e+00 5.042382e+00 0.000000e+00 7.648810e-05 -1.304400e+01 7.451448e-05 -1.726331e-05  
1.901980e+02 5.016830e+03 0.000000e+00 5.047923e+00 0.000000e+00 7.636150e-05 -1.306200e+01 7.438573e-05 -1.725810e-05  
1.908330e+02 5.010610e+03 0.000000e+00 5.052645e+00 0.000000e+00 7.624230e-05 -1.309200e+01 7.426058e-05 -1.727005e-05  
1.914720e+02 5.004390e+03 0.000000e+00 5.057379e+00 0.000000e+00 7.611560e-05 -1.312200e+01 7.412814e-05 -1.728016e-05  
1.921100e+02 4.997160e+03 0.000000e+00 5.062897e+00 0.000000e+00 7.599640e-05 -1.314600e+01 7.400481e-05 -1.728410e-05  
1.927450e+02 4.991010e+03 0.000000e+00 5.067605e+00 0.000000e+00 7.587720e-05 -1.316400e+01 7.388331e-05 -1.728021e-05  
1.933810e+02 4.984940e+03 0.000000e+00 5.072264e+00 0.000000e+00 7.577290e-05 -1.318800e+01 7.377452e-05 -1.728736e-05  
1.940180e+02 4.977850e+03 0.000000e+00 5.077720e+00 0.000000e+00 7.566110e-05 -1.321200e+01 7.365843e-05 -1.729271e-05  
1.946530e+02 4.971790e+03 0.000000e+00 5.082397e+00 0.000000e+00 7.554190e-05 -1.323000e+01 7.353696e-05 -1.728856e-05  
1.952910e+02 4.965770e+03 0.000000e+00 5.087055e+00 0.000000e+00 7.543010e-05 -1.324800e+01 7.342270e-05 -1.728605e-05  
1.959270e+02 4.958770e+03 0.000000e+00 5.092487e+00 0.000000e+00 7.531840e-05 -1.327200e+01 7.330673e-05 -1.729116e-05  
1.965620e+02 4.952770e+03 0.000000e+00 5.097155e+00 0.000000e+00 7.521410e-05 -1.329000e+01 7.319979e-05 -1.729021e-05  
1.972010e+02 4.946870e+03 0.000000e+00 5.101758e+00 0.000000e+00 7.510980e-05 -1.330800e+01 7.309286e-05 -1.728920e-05  
1.978350e+02 4.939970e+03 0.000000e+00 5.107155e+00 0.000000e+00 7.499800e-05 -1.332000e+01 7.298044e-05 -1.727875e-05  
1.984720e+02 4.934100e+03 0.000000e+00 5.111759e+00 0.000000e+00 7.488630e-05 -1.333200e+01 7.286813e-05 -1.726827e-05  
1.991100e+02 4.928230e+03 0.000000e+00 5.116375e+00 0.000000e+00 7.476700e-05 -1.335000e+01 7.274663e-05 -1.726362e-05  
1.997450e+02 4.921410e+03 0.000000e+00 5.121753e+00 0.000000e+00 7.464040e-05 -1.336200e+01 7.261984e-05 -1.724960e-05  
2.003820e+02 4.915570e+03 0.000000e+00 5.126370e+00 0.000000e+00 7.452120e-05 -1.338000e+01 7.249845e-05 -1.724483e-05  
2.010190e+02 4.909810e+03 0.000000e+00 5.130936e+00 0.000000e+00 7.440200e-05 -1.339800e+01 7.237707e-05 -1.723998e-05  
2.016560e+02 4.903060e+03 0.000000e+00 5.136300e+00 0.000000e+00 7.427530e-05 -1.340400e+01 7.225202e-05 -1.721819e-05  
2.022930e+02 4.897320e+03 0.000000e+00 5.140875e+00 0.000000e+00 7.415610e-05 -1.341000e+01 7.213426e-05 -1.719811e-05  
2.029300e+02 4.891570e+03 0.000000e+00 5.145469e+00 0.000000e+00 7.405180e-05 -1.341600e+01 7.203101e-05 -1.718146e-05  
2.035660e+02 4.884900e+03 0.000000e+00 5.150812e+00 0.000000e+00 7.395490e-05 -1.342200e+01 7.193496e-05 -1.716652e-05  
2.042020e+02 4.879180e+03 0.000000e+00 5.155407e+00 0.000000e+00 7.384320e-05 -1.343400e+01 7.182272e-05 -1.715563e-05  
2.048400e+02 4.873500e+03 0.000000e+00 5.159981e+00 0.000000e+00 7.373890e-05 -1.345800e+01 7.171409e-05 -1.716144e-05  
2.054770e+02 4.866950e+03 0.000000e+00 5.165269e+00 0.000000e+00 7.365690e-05 -1.348800e+01 7.162535e-05 -1.717986e-05  
2.061130e+02 4.861350e+03 0.000000e+00 5.169803e+00 0.000000e+00 7.356750e-05 -1.351800e+01 7.152943e-05 -1.719646e-05  
2.067480e+02 4.855670e+03 0.000000e+00 5.174412e+00 0.000000e+00 7.346320e-05 -1.354200e+01 7.142082e-05 -1.720200e-05  
2.073840e+02 4.849150e+03 0.000000e+00 5.179718e+00 0.000000e+00 7.335890e-05 -1.356600e+01 7.131221e-05 -1.720745e-05  
2.080200e+02 4.843550e+03 0.000000e+00 5.184287e+00 0.000000e+00 7.326200e-05 -1.359000e+01 7.121081e-05 -1.721455e-05  
2.086590e+02 4.837990e+03 0.000000e+00 5.188834e+00 0.000000e+00 7.315030e-05 -1.359600e+01 7.110044e-05 -1.719575e-05  
2.092960e+02 4.831530e+03 0.000000e+00 5.194132e+00 0.000000e+00 7.303850e-05 -1.360200e+01 7.098997e-05 -1.717691e-05  
2.099310e+02 4.826000e+03 0.000000e+00 5.198679e+00 0.000000e+00 7.292670e-05 -1.361400e+01 7.087772e-05 -1.716546e-05  
2.105670e+02 4.820450e+03 0.000000e+00 5.203253e+00 0.000000e+00 7.282990e-05 -1.362600e+01 7.078004e-05 -1.715750e-05  
2.112050e+02 4.814070e+03 0.000000e+00 5.208526e+00 0.000000e+00 7.271070e-05 -1.365000e+01 7.065702e-05 -1.715901e-05  
2.118400e+02 4.808570e+03 0.000000e+00 5.213083e+00 0.000000e+00 7.259150e-05 -1.367400e+01 7.053400e-05 -1.716043e-05  
2.124770e+02 4.803110e+03 0.000000e+00 5.217618e+00 0.000000e+00 7.247970e-05 -1.368600e+01 7.042178e-05 -1.714875e-05  
2.131140e+02 4.796760e+03 0.000000e+00 5.222906e+00 0.000000e+00 7.237540e-05 -1.369200e+01 7.031865e-05 -1.713144e-05  
2.137510e+02 4.791320e+03 0.000000e+00 5.227448e+00 0.000000e+00 7.227110e-05 -1.371000e+01 7.021194e-05 -1.712881e-05  
2.143870e+02 4.785830e+03 0.000000e+00 5.232044e+00 0.000000e+00 7.216680e-05 -1.372800e+01 7.010523e-05 -1.712611e-05  
2.150240e+02 4.779520e+03 0.000000e+00 5.237339e+00 0.000000e+00 7.206250e-05 -1.374000e+01 7.000033e-05 -1.711602e-05  
2.156610e+02 4.774080e+03 0.000000e+00 5.241916e+00 0.000000e+00 7.195070e-05 -1.375800e+01 6.988635e-05 -1.711142e-05  
2.162970e+02 4.768730e+03 0.000000e+00 5.246429e+00 0.000000e+00 7.184640e-05 -1.378800e+01 6.977609e-05 -1.712316e-05  
2.169340e+02 4.762450e+03 0.000000e+00 5.251739e+00 0.000000e+00 7.175700e-05 -1.381200e+01 6.968210e-05 -1.713104e-05  
2.175700e+02 4.757130e+03 0.000000e+00 5.256250e+00 0.000000e+00 7.164520e-05 -1.383600e+01 6.956636e-05 -1.713349e-05  
2.182060e+02 4.751750e+03 0.000000e+00 5.260822e+00 0.000000e+00 7.154090e-05 -1.386000e+01 6.945791e-05 -1.713764e-05  
2.188430e+02 4.745570e+03 0.000000e+00 5.266088e+00 0.000000e+00 7.143660e-05 -1.388400e+01 6.934947e-05 -1.714171e-05  
2.194810e+02 4.740200e+03 0.000000e+00 5.270675e+00 0.000000e+00 7.133230e-05 -1.390200e+01 6.924284e-05 -1.713844e-05  
2.201160e+02 4.734920e+03 0.000000e+00 5.275197e+00 0.000000e+00 7.124290e-05 -1.391400e+01 6.915247e-05 -1.713144e-05  
2.207520e+02 4.728700e+03 0.000000e+00 5.280537e+00 0.000000e+00 7.112370e-05 -1.392000e+01 6.903498e-05 -1.711001e-05  
2.213900e+02 4.723440e+03 0.000000e+00 5.285065e+00 0.000000e+00 7.101940e-05 -1.393200e+01 6.893016e-05 -1.709935e-05  
2.220270e+02 4.718120e+03 0.000000e+00 5.289655e+00 0.000000e+00 7.091510e-05 -1.395000e+01 6.882356e-05 -1.709586e-05  
2.226650e+02 4.711970e+03 0.000000e+00 5.294976e+00 0.000000e+00 7.080330e-05 -1.396800e+01 6.870970e-05 -1.709050e-05  
2.233000e+02 4.706700e+03 0.000000e+00 5.299546e+00 0.000000e+00 7.068410e-05 -1.398000e+01 6.859045e-05 -1.707609e-05  
2.239490e+02 4.700610e+03 0.000000e+00 5.304842e+00 0.000000e+00 7.058730e-05 -1.400400e+01 6.848936e-05 -1.708139e-05  
2.245960e+02 4.695400e+03 0.000000e+00 5.309384e+00 0.000000e+00 7.048300e-05 -1.402200e+01 6.838280e-05 -1.707764e-05  
2.252400e+02 4.690170e+03 0.000000e+00 5.313955e+00 0.000000e+00 7.037860e-05 -1.404600e+01 6.827436e-05 -1.708094e-05  
2.258780e+02 4.684100e+03 0.000000e+00 5.319273e+00 0.000000e+00 7.027430e-05 -1.407000e+01 6.816603e-05 -1.708419e-05  
2.265150e+02 4.678880e+03 0.000000e+00 5.323858e+00 0.000000e+00 7.017750e-05 -1.409400e+01 6.806498e-05 -1.708916e-05  
2.271510e+02 4.673720e+03 0.000000e+00 5.328402e+00 0.000000e+00 7.008810e-05 -1.412400e+01 6.796933e-05 -1.710299e-05  
2.277890e+02 4.667670e+03 0.000000e+00 5.333742e+00 0.000000e+00 6.998380e-05 -1.415400e+01 6.785923e-05 -1.711307e-05  
2.284280e+02 4.662520e+03 0.000000e+00 5.338300e+00 0.000000e+00 6.985710e-05 -1.417800e+01 6.772922e-05 -1.711046e-05  
2.290650e+02 4.656470e+03 0.000000e+00 5.343668e+00 0.000000e+00 6.973790e-05 -1.419600e+01 6.760828e-05 -1.710250e-05  
2.297160e+02 4.651330e+03 0.000000e+00 5.348241e+00 0.000000e+00 6.961870e-05 -1.422000e+01 6.748556e-05 -1.710154e-05  
2.303520e+02 4.646200e+03 0.000000e+00 5.352815e+00 0.000000e+00 6.949950e-05 -1.423800e+01 6.736465e-05 -1.709342e-05  
2.309940e+02 4.640210e+03 0.000000e+00 5.358170e+00 0.000000e+00 6.938770e-05 -1.426200e+01 6.724912e-05 -1.709410e-05  
2.316330e+02 4.635080e+03 0.000000e+00 5.362768e+00 0.000000e+00 6.926850e-05 -1.428600e+01 6.712644e-05 -1.709285e-05  
2.322750e+02 4.629960e+03 0.000000e+00 5.367367e+00 0.000000e+00 6.914930e-05 -1.430400e+01 6.700557e-05 -1.708449e-05  
2.329120e+02 4.624020e+03 0.000000e+00 5.372718e+00 0.000000e+00 6.903750e-05 -1.431600e+01 6.689366e-05 -1.707088e-05  
